Sequence	Result
ALMTHSC.ASHL	CLEAVED
APCLVTC.ASHL	CLEAVED
ANIPIDC.ASHL	CLEAVED
ASKRPSC.ASHL	CLEAVED
AYDMYHC.ASHL	CLEAVED
AYDMYFC.ASHL	CLEAVED
AYDMYDC.ASHL	CLEAVED
AYDMYEC.ASHL	CLEAVED
AYDMYYC.ASHL	CLEAVED
AYDMYVC.ASHL	CLEAVED
ANMSIQC.ASHL	CLEAVED
AQDVHPC.ASHL	CLEAVED
AQKIHTC.ASHL	CLEAVED
AVDMYVC.ASHL	CLEAVED
APKLSAC.ASHL	CLEAVED
APSTFNC.ASHL	CLEAVED
AENINTC.ASHL	CLEAVED
AYFMVDC.ASHL	CLEAVED
AVYTKIC.ASHL	CLEAVED
ANTTLYC.ASHL	CLEAVED
ADYLDDC.ASHL	CLEAVED
ADYLDEC.ASHL	CLEAVED
AFNYTDC.ASHL	CLEAVED
AAVYDAC.ASHL	CLEAVED
ASMYEVC.ASHL	CLEAVED
ADATIQC.ASHL	CLEAVED
ADATIPC.ASHL	CLEAVED
AWNDMNC.ASHL	CLEAVED
ADATINC.ASHL	CLEAVED
AYHETTC.ASHL	CLEAVED
ACITQHC.ASHL	CLEAVED
ARSEINC.ASHL	CLEAVED
AQHITHC.ASHL	CLEAVED
ALTTEPC.ASHL	CLEAVED
AHPTIQC.ASHL	CLEAVED
AEEPMPC.ASHL	CLEAVED
AKKAASC.ASHL	CLEAVED
AQLITEC.ASHL	CLEAVED
ASSMHNC.ASHL	CLEAVED
AQLSFPC.ASHL	CLEAVED
ATTTHSC.ASHL	CLEAVED
ASLEIPC.ASHL	CLEAVED
ACLAVAC.ASHL	CLEAVED
AMRHIPC.ASHL	CLEAVED
AHLYEPC.ASHL	CLEAVED
AFMAITC.ASHL	CLEAVED
AENMHHC.ASHL	CLEAVED
ASEVTMC.ASHL	CLEAVED
AHTTMAC.ASHL	CLEAVED
ANTQVAC.ASHL	CLEAVED
AATWISC.ASHL	CLEAVED
AVDIYVC.ASHL	CLEAVED
ASYNIAC.ASHL	CLEAVED
AVDIYDC.ASHL	CLEAVED
ADAMEEC.ASHL	CLEAVED
ALIQDAC.ASHL	CLEAVED
ARITTLC.ASHL	CLEAVED
AQHTQNC.ASHL	CLEAVED
AQTWDTC.ASHL	CLEAVED
ARALYSC.ASHL	CLEAVED
AELHWQC.ASHL	CLEAVED
APNFTLC.ASHL	CLEAVED
AFDIDEC.ASHL	CLEAVED
AFDIDVC.ASHL	CLEAVED
AQATQWC.ASHL	CLEAVED
AQNLIQC.ASHL	CLEAVED
ATTQHLC.ASHL	CLEAVED
ASVSLTC.ASHL	CLEAVED
AARWTAC.ASHL	CLEAVED
ASTVVTC.ASHL	CLEAVED
ASPILPC.ASHL	CLEAVED
ATSLSNC.ASHL	CLEAVED
ALITTNC.ASHL	CLEAVED
ALITTTC.ASHL	CLEAVED
ASTLHTC.ASHL	CLEAVED
ANYTITC.ASHL	CLEAVED
AHIHPCC.ASHL	CLEAVED
ALSFSTC.ASHL	CLEAVED
AHNLFPC.ASHL	CLEAVED
ATQLNTC.ASHL	CLEAVED
AHCTRLC.ASHL	CLEAVED
ATSTVPC.ASHL	CLEAVED
ADYMHEC.ASHL	CLEAVED
AMPTKCC.ASHL	CLEAVED
AIGTHNC.ASHL	CLEAVED
AYANLNC.ASHL	CLEAVED
APPIIPC.ASHL	CLEAVED
ACILHPC.ASHL	CLEAVED
AKGSTTC.ASHL	CLEAVED
ADTMQPC.ASHL	CLEAVED
ACVISHC.ASHL	CLEAVED
ARSLRNC.ASHL	CLEAVED
AVANVEC.ASHL	CLEAVED
ALTYTLC.ASHL	CLEAVED
ALRTACC.ASHL	CLEAVED
ALRTAQC.ASHL	CLEAVED
AHTDLIC.ASHL	CLEAVED
AMSTVTC.ASHL	CLEAVED
AACIQNC.ASHL	CLEAVED
AQMSLDC.ASHL	CLEAVED
AHTITTC.ASHL	CLEAVED
ADDMVVC.ASHL	CLEAVED
AFTDDNC.ASHL	CLEAVED
AKCQKQC.ASHL	CLEAVED
AYTYYQC.ASHL	CLEAVED
ADELVVC.ASHL	CLEAVED
ADNPQPC.ASHL	CLEAVED
AESTTLC.ASHL	CLEAVED
ADELVDC.ASHL	CLEAVED
ADELVEC.ASHL	CLEAVED
AAYTQEC.ASHL	CLEAVED
AFMYAQC.ASHL	CLEAVED
AILKRWC.ASHL	CLEAVED
AYTSTTC.ASHL	CLEAVED
AATTLNC.ASHL	CLEAVED
AIQYQMC.ASHL	CLEAVED
APYTQLC.ASHL	CLEAVED
AYAIIPC.ASHL	CLEAVED
APSAALC.ASHL	CLEAVED
AYDLEVC.ASHL	CLEAVED
AYDLEYC.ASHL	CLEAVED
ALYTITC.ASHL	CLEAVED
AYDLEEC.ASHL	CLEAVED
AYDLEDC.ASHL	CLEAVED
ALYTISC.ASHL	CLEAVED
ATSINEC.ASHL	CLEAVED
ADNCKHC.ASHL	CLEAVED
ALSNLEC.ASHL	CLEAVED
ALNTAPC.ASHL	CLEAVED
AETQMPC.ASHL	CLEAVED
AHKGTPC.ASHL	CLEAVED
AYKTKLC.ASHL	CLEAVED
AKNSIEC.ASHL	CLEAVED
AIWLTTC.ASHL	CLEAVED
ACTIRKC.ASHL	CLEAVED
ADDKDDC.ASHL	CLEAVED
AITYSHC.ASHL	CLEAVED
AVYMEVC.ASHL	CLEAVED
AGYERPC.ASHL	CLEAVED
AINLTNC.ASHL	CLEAVED
ALTLRPC.ASHL	CLEAVED
APWTQHC.ASHL	CLEAVED
AIYRQNC.ASHL	CLEAVED
ANNLTFC.ASHL	CLEAVED
ACVSVNC.ASHL	CLEAVED
ARHTHPC.ASHL	CLEAVED
AYLTAAC.ASHL	CLEAVED
APNMISC.ASHL	CLEAVED
AVTHLQC.ASHL	CLEAVED
ALNEIDC.ASHL	CLEAVED
AYQTTLC.ASHL	CLEAVED
AYTESLC.ASHL	CLEAVED
AEATHNC.ASHL	CLEAVED
ACTLHPC.ASHL	CLEAVED
APTRLTC.ASHL	CLEAVED
ADETEEC.ASHL	CLEAVED
ANSEINC.ASHL	CLEAVED
ANGIYNC.ASHL	CLEAVED
ARVETQC.ASHL	CLEAVED
APSTRTC.ASHL	CLEAVED
ANAELEC.ASHL	CLEAVED
AVLMEDC.ASHL	CLEAVED
ADEMQDC.ASHL	CLEAVED
ADEMQEC.ASHL	CLEAVED
AYYSVTC.ASHL	CLEAVED
APTTRTC.ASHL	CLEAVED
AYSQTLC.ASHL	CLEAVED
AVYMHDC.ASHL	CLEAVED
AFLIYDC.ASHL	CLEAVED
ADVLEDC.ASHL	CLEAVED
ADVLEEC.ASHL	CLEAVED
AKITLNC.ASHL	CLEAVED
ADVLEYC.ASHL	CLEAVED
ADVLEVC.ASHL	CLEAVED
ANANCPC.ASHL	CLEAVED
APHLESC.ASHL	CLEAVED
ATWMINC.ASHL	CLEAVED
AHCTYTC.ASHL	CLEAVED
AFPGIPC.ASHL	CLEAVED
ARKETPC.ASHL	CLEAVED
AYDMFDC.ASHL	CLEAVED
ANPDIIC.ASHL	CLEAVED
AMQLVTC.ASHL	CLEAVED
ADHMYDC.ASHL	CLEAVED
AHTLMHC.ASHL	CLEAVED
ACYSTQC.ASHL	CLEAVED
AFSQTPC.ASHL	CLEAVED
AVFIYDC.ASHL	CLEAVED
ADDFEDC.ASHL	CLEAVED
ADDFEEC.ASHL	CLEAVED
ATTKLCC.ASHL	CLEAVED
AETITNC.ASHL	CLEAVED
ATHESDC.ASHL	CLEAVED
ADILSNC.ASHL	CLEAVED
ARTTETC.ASHL	CLEAVED
AQNSCLC.ASHL	CLEAVED
AETSIVC.ASHL	CLEAVED
AGKHYSC.ASHL	CLEAVED
ALSDDTC.ASHL	CLEAVED
ATWTANC.ASHL	CLEAVED
AQPQTIC.ASHL	CLEAVED
AYSYHNC.ASHL	CLEAVED
ACKSVPC.ASHL	CLEAVED
ASFTQSC.ASHL	CLEAVED
AQSFSLC.ASHL	CLEAVED
AQTTFNC.ASHL	CLEAVED
AQSTQNC.ASHL	CLEAVED
AQSMKQC.ASHL	CLEAVED
AYVMVDC.ASHL	CLEAVED
AQTTFPC.ASHL	CLEAVED
ANCEVDC.ASHL	CLEAVED
AKIEQNC.ASHL	CLEAVED
AQDPQHC.ASHL	CLEAVED
AQSAISC.ASHL	CLEAVED
AQSAITC.ASHL	CLEAVED
ASNYHPC.ASHL	CLEAVED
AQTLQAC.ASHL	CLEAVED
AQTLQSC.ASHL	CLEAVED
ATHETLC.ASHL	CLEAVED
ARTTLVC.ASHL	CLEAVED
AGTHTLC.ASHL	CLEAVED
ALETAMC.ASHL	CLEAVED
AYYIFDC.ASHL	CLEAVED
ASIRIPC.ASHL	CLEAVED
AHHILPC.ASHL	CLEAVED
AYSYSPC.ASHL	CLEAVED
ADDIEEC.ASHL	CLEAVED
AATLSTC.ASHL	CLEAVED
AFVIDYC.ASHL	CLEAVED
ALSSALC.ASHL	CLEAVED
ATYLTSC.ASHL	CLEAVED
ATYLTLC.ASHL	CLEAVED
ANDTYDC.ASHL	CLEAVED
ALTNIPC.ASHL	CLEAVED
ASIMNPC.ASHL	CLEAVED
ATVTQPC.ASHL	CLEAVED
ATALTAC.ASHL	CLEAVED
AIAYSNC.ASHL	CLEAVED
ADYLDVC.ASHL	CLEAVED
ATHSNLC.ASHL	CLEAVED
AQNLTYC.ASHL	CLEAVED
AQNLTQC.ASHL	CLEAVED
AHAHNCC.ASHL	CLEAVED
APWCTLC.ASHL	CLEAVED
AETWTQC.ASHL	CLEAVED
AFSTMQC.ASHL	CLEAVED
AQVSIQC.ASHL	CLEAVED
ASHWLTC.ASHL	CLEAVED
AMNTAKC.ASHL	CLEAVED
ALQRLHC.ASHL	CLEAVED
AQCIALC.ASHL	CLEAVED
APGTVPC.ASHL	CLEAVED
ATTCHAC.ASHL	CLEAVED
APTEHTC.ASHL	CLEAVED
APTEHPC.ASHL	CLEAVED
ACSTHVC.ASHL	CLEAVED
ALATQPC.ASHL	CLEAVED
ACMVWPC.ASHL	CLEAVED
ASEPTPC.ASHL	CLEAVED
APYSAQC.ASHL	CLEAVED
ASWMITC.ASHL	CLEAVED
AMKTITC.ASHL	CLEAVED
ASYHANC.ASHL	CLEAVED
ANAPHKC.ASHL	CLEAVED
APDITHC.ASHL	CLEAVED
ARVSLDC.ASHL	CLEAVED
AHQQSTC.ASHL	CLEAVED
ATSKMNC.ASHL	CLEAVED
AWTHSPC.ASHL	CLEAVED
AAVTHKC.ASHL	CLEAVED
ATEDTTC.ASHL	CLEAVED
ATTEKLC.ASHL	CLEAVED
AKYNTEC.ASHL	CLEAVED
AQTFQQC.ASHL	CLEAVED
AVFIDYC.ASHL	CLEAVED
AHALLNC.ASHL	CLEAVED
AVTMASC.ASHL	CLEAVED
ATSYSHC.ASHL	CLEAVED
AQRTWTC.ASHL	CLEAVED
ADELEEC.ASHL	CLEAVED
ADELEDC.ASHL	CLEAVED
ATTLAQC.ASHL	CLEAVED
AAHILTC.ASHL	CLEAVED
ADELEVC.ASHL	CLEAVED
ADELEYC.ASHL	CLEAVED
ATTLALC.ASHL	CLEAVED
ASIMAQC.ASHL	CLEAVED
ADHMEDC.ASHL	CLEAVED
AVELEDC.ASHL	CLEAVED
AVELEVC.ASHL	CLEAVED
ATPWQPC.ASHL	CLEAVED
ANFDKTC.ASHL	CLEAVED
AVVVTQC.ASHL	CLEAVED
AYSTVLC.ASHL	CLEAVED
ALIPSHC.ASHL	CLEAVED
ARISHNC.ASHL	CLEAVED
AHQTIHC.ASHL	CLEAVED
APQYDTC.ASHL	CLEAVED
ADYIEFC.ASHL	CLEAVED
AHNQINC.ASHL	CLEAVED
ATSHFNC.ASHL	CLEAVED
APKHVPC.ASHL	CLEAVED
ADVISDC.ASHL	CLEAVED
AHCITMC.ASHL	CLEAVED
AQIEEPC.ASHL	CLEAVED
ATTVLPC.ASHL	CLEAVED
AYFMDEC.ASHL	CLEAVED
ADFLEEC.ASHL	CLEAVED
ATVSHMC.ASHL	CLEAVED
AQVLATC.ASHL	CLEAVED
AYNTQPC.ASHL	CLEAVED
AHTVAPC.ASHL	CLEAVED
ANTITHC.ASHL	CLEAVED
AHHKELC.ASHL	CLEAVED
ASMHFNC.ASHL	CLEAVED
ASSWENC.ASHL	CLEAVED
AMSMLPC.ASHL	CLEAVED
ARQSVLC.ASHL	CLEAVED
ATTVQTC.ASHL	CLEAVED
APTCSTC.ASHL	CLEAVED
ASTMHPC.ASHL	CLEAVED
ADEMYVC.ASHL	CLEAVED
ADEMYYC.ASHL	CLEAVED
ADEMYDC.ASHL	CLEAVED
ADEMYEC.ASHL	CLEAVED
AAGLEVC.ASHL	CLEAVED
AVYSTNC.ASHL	CLEAVED
AKITTIC.ASHL	CLEAVED
AQSYLNC.ASHL	CLEAVED
ADVMYVC.ASHL	CLEAVED
ADVMYYC.ASHL	CLEAVED
APSHYDC.ASHL	CLEAVED
ADVMYEC.ASHL	CLEAVED
ADVMYDC.ASHL	CLEAVED
AQIISDC.ASHL	CLEAVED
ADTEHSC.ASHL	CLEAVED
AVSTLAC.ASHL	CLEAVED
AESNMNC.ASHL	CLEAVED
ATCLLNC.ASHL	CLEAVED
ASITMAC.ASHL	CLEAVED
AVATWLC.ASHL	CLEAVED
AYDMNDC.ASHL	CLEAVED
ATLRQTC.ASHL	CLEAVED
AHSHKHC.ASHL	CLEAVED
AQAYRPC.ASHL	CLEAVED
APSTQKC.ASHL	CLEAVED
ARTTMDC.ASHL	CLEAVED
ATTLRAC.ASHL	CLEAVED
AWHTTFC.ASHL	CLEAVED
ATYTKIC.ASHL	CLEAVED
AAITHHC.ASHL	CLEAVED
APYLHWC.ASHL	CLEAVED
AATRIIC.ASHL	CLEAVED
AAIEPCC.ASHL	CLEAVED
ANVFHTC.ASHL	CLEAVED
ANVFHPC.ASHL	CLEAVED
ASATHSC.ASHL	CLEAVED
AHSSLLC.ASHL	CLEAVED
AQSTIMC.ASHL	CLEAVED
AHQAHEC.ASHL	CLEAVED
AYQSCNC.ASHL	CLEAVED
AQTTNNC.ASHL	CLEAVED
ASNTETC.ASHL	CLEAVED
ADHMDDC.ASHL	CLEAVED
AHDLQYC.ASHL	CLEAVED
ALALTNC.ASHL	CLEAVED
ALSVMPC.ASHL	CLEAVED
AFEMEVC.ASHL	CLEAVED
ADDIVDC.ASHL	CLEAVED
ADDIVEC.ASHL	CLEAVED
AWSSLLC.ASHL	CLEAVED
ADDIVVC.ASHL	CLEAVED
ANDKYHC.ASHL	CLEAVED
ATTMLTC.ASHL	CLEAVED
ARTTVQC.ASHL	CLEAVED
ATRSIPC.ASHL	CLEAVED
ATTTEPC.ASHL	CLEAVED
AHHSETC.ASHL	CLEAVED
AQQQIAC.ASHL	CLEAVED
ARTKNCC.ASHL	CLEAVED
APTQIQC.ASHL	CLEAVED
APMTVMC.ASHL	CLEAVED
AATLKCC.ASHL	CLEAVED
ARSTTKC.ASHL	CLEAVED
ADLLEDC.ASHL	CLEAVED
ADLLEEC.ASHL	CLEAVED
AKTTMNC.ASHL	CLEAVED
APNTVCC.ASHL	CLEAVED
AIVHTHC.ASHL	CLEAVED
ACEWTTC.ASHL	CLEAVED
ACWERTC.ASHL	CLEAVED
ALSSIAC.ASHL	CLEAVED
AECSQLC.ASHL	CLEAVED
ALSSIRC.ASHL	CLEAVED
AQTLLTC.ASHL	CLEAVED
ALTQLNC.ASHL	CLEAVED
APHATPC.ASHL	CLEAVED
AWQIPCC.ASHL	CLEAVED
ASVLSPC.ASHL	CLEAVED
ADDMHDC.ASHL	CLEAVED
ADDMHEC.ASHL	CLEAVED
ADDMHYC.ASHL	CLEAVED
AVVNTDC.ASHL	CLEAVED
AQYFKPC.ASHL	CLEAVED
ATELDNC.ASHL	CLEAVED
AQQTLMC.ASHL	CLEAVED
AQQTLVC.ASHL	CLEAVED
ALSLRPC.ASHL	CLEAVED
AVVQLTC.ASHL	CLEAVED
ANWTCPC.ASHL	CLEAVED
AQNNHRC.ASHL	CLEAVED
AAYVHCC.ASHL	CLEAVED
AFYINYC.ASHL	CLEAVED
ATLSVLC.ASHL	CLEAVED
ASHVTAC.ASHL	CLEAVED
AWAQLTC.ASHL	CLEAVED
ARSMMPC.ASHL	CLEAVED
ANQRILC.ASHL	CLEAVED
ALYSYAC.ASHL	CLEAVED
ALGEITC.ASHL	CLEAVED
AHGGIDC.ASHL	CLEAVED
APCYEQC.ASHL	CLEAVED
AVTRIPC.ASHL	CLEAVED
AETLTPC.ASHL	CLEAVED
ANPTVIC.ASHL	CLEAVED
AYFIYEC.ASHL	CLEAVED
AHYLWPC.ASHL	CLEAVED
AYSSTLC.ASHL	CLEAVED
ATFYRPC.ASHL	CLEAVED
APNTYTC.ASHL	CLEAVED
APAMVSC.ASHL	CLEAVED
AYVMEDC.ASHL	CLEAVED
AYVMEEC.ASHL	CLEAVED
ASCTHPC.ASHL	CLEAVED
ANTYHMC.ASHL	CLEAVED
ADSIQCC.ASHL	CLEAVED
AFLFQHC.ASHL	CLEAVED
AQTECNC.ASHL	CLEAVED
AVVLHDC.ASHL	CLEAVED
ACQTVHC.ASHL	CLEAVED
APKYINC.ASHL	CLEAVED
AVSLKNC.ASHL	CLEAVED
AIWTDAC.ASHL	CLEAVED
AHALSNC.ASHL	CLEAVED
ADFMEVC.ASHL	CLEAVED
ADFMEYC.ASHL	CLEAVED
ADFMEEC.ASHL	CLEAVED
ASDNIPC.ASHL	CLEAVED
AYRLAPC.ASHL	CLEAVED
APMNSLC.ASHL	CLEAVED
AGTTLPC.ASHL	CLEAVED
ANYNEQC.ASHL	CLEAVED
ATENHPC.ASHL	CLEAVED
AHATFQC.ASHL	CLEAVED
ANGMHSC.ASHL	CLEAVED
ANHMQPC.ASHL	CLEAVED
ANTNILC.ASHL	CLEAVED
AHSDIPC.ASHL	CLEAVED
AKTTINC.ASHL	CLEAVED
ACREHSC.ASHL	CLEAVED
AHRETAC.ASHL	CLEAVED
AKFGTPC.ASHL	CLEAVED
APTDCQC.ASHL	CLEAVED
AYYNDDC.ASHL	CLEAVED
ATTAWTC.ASHL	CLEAVED
ARTGIPC.ASHL	CLEAVED
ARTDINC.ASHL	CLEAVED
AQMLTPC.ASHL	CLEAVED
ATYHTNC.ASHL	CLEAVED
ATYHTPC.ASHL	CLEAVED
ADVMQEC.ASHL	CLEAVED
ADVMQDC.ASHL	CLEAVED
AYTLADC.ASHL	CLEAVED
AYKNHHC.ASHL	CLEAVED
AEDLQNC.ASHL	CLEAVED
ACELKQC.ASHL	CLEAVED
ASRETQC.ASHL	CLEAVED
ARRTAQC.ASHL	CLEAVED
AHAHGMC.ASHL	CLEAVED
ATSTMNC.ASHL	CLEAVED
AQTNENC.ASHL	CLEAVED
AAETWPC.ASHL	CLEAVED
ANLTYNC.ASHL	CLEAVED
AYDMVEC.ASHL	CLEAVED
AYDMVDC.ASHL	CLEAVED
AYDMVVC.ASHL	CLEAVED
AHSTNLC.ASHL	CLEAVED
AYDMVYC.ASHL	CLEAVED
ANLLAPC.ASHL	CLEAVED
AYYMHDC.ASHL	CLEAVED
AYYMHYC.ASHL	CLEAVED
ATHTLAC.ASHL	CLEAVED
AAGRYNC.ASHL	CLEAVED
AVYTNNC.ASHL	CLEAVED
ATQTTPC.ASHL	CLEAVED
ATQTTTC.ASHL	CLEAVED
AQETKQC.ASHL	CLEAVED
AVYMEDC.ASHL	CLEAVED
AVYMEEC.ASHL	CLEAVED
ANLSLHC.ASHL	CLEAVED
APYFFPC.ASHL	CLEAVED
AYYSATC.ASHL	CLEAVED
ADATTNC.ASHL	CLEAVED
APRILPC.ASHL	CLEAVED
AFVTQVC.ASHL	CLEAVED
AEKVTAC.ASHL	CLEAVED
APQTMAC.ASHL	CLEAVED
AQIANMC.ASHL	CLEAVED
AMYTTNC.ASHL	CLEAVED
AMYTTIC.ASHL	CLEAVED
AMYTTEC.ASHL	CLEAVED
AQVYIPC.ASHL	CLEAVED
ATVLYTC.ASHL	CLEAVED
AIYEQPC.ASHL	CLEAVED
AQRAQLC.ASHL	CLEAVED
AQSTAIC.ASHL	CLEAVED
AHTMTLC.ASHL	CLEAVED
AHTMTMC.ASHL	CLEAVED
AHTMTNC.ASHL	CLEAVED
AHTMTCC.ASHL	CLEAVED
ANMTENC.ASHL	CLEAVED
AQRWTAC.ASHL	CLEAVED
ARMTYDC.ASHL	CLEAVED
ADYIEVC.ASHL	CLEAVED
ADYIEYC.ASHL	CLEAVED
ADYIEDC.ASHL	CLEAVED
ADYIEEC.ASHL	CLEAVED
ASTTMSC.ASHL	CLEAVED
AQAYAQC.ASHL	CLEAVED
AYFMDYC.ASHL	CLEAVED
ATYTVSC.ASHL	CLEAVED
ATEAVSC.ASHL	CLEAVED
ATYTVAC.ASHL	CLEAVED
ATYTVHC.ASHL	CLEAVED
AGSPTNC.ASHL	CLEAVED
AYTTEVC.ASHL	CLEAVED
APMAHLC.ASHL	CLEAVED
AYYTYGC.ASHL	CLEAVED
AQQQQPC.ASHL	CLEAVED
APSLVSC.ASHL	CLEAVED
ASTVNCC.ASHL	CLEAVED
AKLTFNC.ASHL	CLEAVED
AHCLRSC.ASHL	CLEAVED
ACRRFMC.ASHL	CLEAVED
AQHTTNC.ASHL	CLEAVED
AMYTITC.ASHL	CLEAVED
AHCFLTC.ASHL	CLEAVED
ALSINNC.ASHL	CLEAVED
AADAVPC.ASHL	CLEAVED
ALSCVTC.ASHL	CLEAVED
ANDTINC.ASHL	CLEAVED
APPLLPC.ASHL	CLEAVED
AQTLDTC.ASHL	CLEAVED
ATVTATC.ASHL	CLEAVED
ATVTAAC.ASHL	CLEAVED
AQATRYC.ASHL	CLEAVED
AYEIYVC.ASHL	CLEAVED
ARMWAPC.ASHL	CLEAVED
AYEIYYC.ASHL	CLEAVED
AAMLLTC.ASHL	CLEAVED
ATSLNTC.ASHL	CLEAVED
AKTLHTC.ASHL	CLEAVED
ALFTLSC.ASHL	CLEAVED
ALKTQTC.ASHL	CLEAVED
AQMVISC.ASHL	CLEAVED
AQYPHNC.ASHL	CLEAVED
ASTYSLC.ASHL	CLEAVED
ASITAAC.ASHL	CLEAVED
AYSLTNC.ASHL	CLEAVED
AYSLTHC.ASHL	CLEAVED
AYSLTPC.ASHL	CLEAVED
ASTLGLC.ASHL	CLEAVED
ATNVIQC.ASHL	CLEAVED
ATQLMPC.ASHL	CLEAVED
AITTRNC.ASHL	CLEAVED
AITTRLC.ASHL	CLEAVED
AHWLSPC.ASHL	CLEAVED
ATLFHPC.ASHL	CLEAVED
AWTWNHC.ASHL	CLEAVED
AKSMTHC.ASHL	CLEAVED
ANNLENC.ASHL	CLEAVED
AFDLEDC.ASHL	CLEAVED
ATTHPCC.ASHL	CLEAVED
ALRATPC.ASHL	CLEAVED
AYTTRVC.ASHL	CLEAVED
AFDMYVC.ASHL	CLEAVED
AFDMYDC.ASHL	CLEAVED
ATTIVGC.ASHL	CLEAVED
AYLMEDC.ASHL	CLEAVED
AYLMEEC.ASHL	CLEAVED
ANYIHCC.ASHL	CLEAVED
AYRTTVC.ASHL	CLEAVED
ATISYRC.ASHL	CLEAVED
AKQLTNC.ASHL	CLEAVED
AYRTTQC.ASHL	CLEAVED
AMSTSHC.ASHL	CLEAVED
AYDMQEC.ASHL	CLEAVED
ATCITQC.ASHL	CLEAVED
AYTSQLC.ASHL	CLEAVED
AIPYISC.ASHL	CLEAVED
ATYTMQC.ASHL	CLEAVED
ADLIDDC.ASHL	CLEAVED
ATQTHSC.ASHL	CLEAVED
ASMLHYC.ASHL	CLEAVED
APTYLAC.ASHL	CLEAVED
ATQISLC.ASHL	CLEAVED
AVEMEDC.ASHL	CLEAVED
AVEMEEC.ASHL	CLEAVED
AVEMELC.ASHL	CLEAVED
AVEMEYC.ASHL	CLEAVED
APHEHTC.ASHL	CLEAVED
AHDFHPC.ASHL	CLEAVED
AQSHFLC.ASHL	CLEAVED
AHVTSNC.ASHL	CLEAVED
ARICMQC.ASHL	CLEAVED
AQTLTPC.ASHL	CLEAVED
AYHLYYC.ASHL	CLEAVED
ALTVAYC.ASHL	CLEAVED
AVETLPC.ASHL	CLEAVED
AIACVDC.ASHL	CLEAVED
ALVDQNC.ASHL	CLEAVED
ADTTDMC.ASHL	CLEAVED
ATTLNSC.ASHL	CLEAVED
APPLQSC.ASHL	CLEAVED
AYDTSNC.ASHL	CLEAVED
AHTNINC.ASHL	CLEAVED
AEQQLAC.ASHL	CLEAVED
AYKMTAC.ASHL	CLEAVED
ATTFAPC.ASHL	CLEAVED
AYAMYPC.ASHL	CLEAVED
ATKVYYC.ASHL	CLEAVED
AQMQLPC.ASHL	CLEAVED
ATTYLDC.ASHL	CLEAVED
AETTYAC.ASHL	CLEAVED
AHRPLTC.ASHL	CLEAVED
AHEVHHC.ASHL	CLEAVED
APSSGKC.ASHL	CLEAVED
ADSFTFC.ASHL	CLEAVED
ANCTIPC.ASHL	CLEAVED
AHDMEEC.ASHL	CLEAVED
ADLMVVC.ASHL	CLEAVED
ADLMVDC.ASHL	CLEAVED
AVVMYEC.ASHL	CLEAVED
AVVMYDC.ASHL	CLEAVED
AMMLSMC.ASHL	CLEAVED
ASSATNC.ASHL	CLEAVED
AQTVNMC.ASHL	CLEAVED
ATRTTLC.ASHL	CLEAVED
AMNQVTC.ASHL	CLEAVED
AASKITC.ASHL	CLEAVED
ADHQLAC.ASHL	CLEAVED
ALSDSPC.ASHL	CLEAVED
AFDMYEC.ASHL	CLEAVED
ANMLHPC.ASHL	CLEAVED
ATLWKTC.ASHL	CLEAVED
AAETRTC.ASHL	CLEAVED
AYQLDPC.ASHL	CLEAVED
APNMLPC.ASHL	CLEAVED
ANQNINC.ASHL	CLEAVED
APCLQQC.ASHL	CLEAVED
ATSEINC.ASHL	CLEAVED
ATLHTNC.ASHL	CLEAVED
AEYLDDC.ASHL	CLEAVED
AVNLTDC.ASHL	CLEAVED
ANTWANC.ASHL	CLEAVED
AYYGKKC.ASHL	CLEAVED
AYQTYRC.ASHL	CLEAVED
ANIHYPC.ASHL	CLEAVED
ASTTVSC.ASHL	CLEAVED
ADVMLDC.ASHL	CLEAVED
ADVMLEC.ASHL	CLEAVED
ARQTALC.ASHL	CLEAVED
ASTSHLC.ASHL	CLEAVED
ACDTVNC.ASHL	CLEAVED
AHQHRQC.ASHL	CLEAVED
AEDLDDC.ASHL	CLEAVED
AVQTYVC.ASHL	CLEAVED
AFEIEDC.ASHL	CLEAVED
AFEIEEC.ASHL	CLEAVED
ATLNIEC.ASHL	CLEAVED
ALTCSPC.ASHL	CLEAVED
ATVLAVC.ASHL	CLEAVED
AWTSSLC.ASHL	CLEAVED
AHKPIMC.ASHL	CLEAVED
ADEIDVC.ASHL	CLEAVED
ADEIDYC.ASHL	CLEAVED
ADEIDDC.ASHL	CLEAVED
ADEIDLC.ASHL	CLEAVED
AQNYMNC.ASHL	CLEAVED
AYDLVEC.ASHL	CLEAVED
ADDIFYC.ASHL	CLEAVED
ADDIFDC.ASHL	CLEAVED
AAHLHSC.ASHL	CLEAVED
AHIYSLC.ASHL	CLEAVED
APQVFPC.ASHL	CLEAVED
ANITVTC.ASHL	CLEAVED
APFIHTC.ASHL	CLEAVED
ANAIWPC.ASHL	CLEAVED
ATLEACC.ASHL	CLEAVED
ANCLMPC.ASHL	CLEAVED
ACQVMSC.ASHL	CLEAVED
AHYETLC.ASHL	CLEAVED
AHCFTYC.ASHL	CLEAVED
ADEIAAC.ASHL	CLEAVED
AYDIYYC.ASHL	CLEAVED
ACVNLNC.ASHL	CLEAVED
AYDIYDC.ASHL	CLEAVED
AHMTTLC.ASHL	CLEAVED
ATYKAPC.ASHL	CLEAVED
AYYIEEC.ASHL	CLEAVED
